212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/js/vendor/bootstrap.min.js?ver=3.3.7 HTTP/1.1" 200 11902 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/js/custom.home.js?ver=1.0.0 HTTP/1.1" 200 1209 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/js/skip-link-focus-fix.js?ver=1.0.0 HTTP/1.1" 200 401 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/js/custom.all.js?ver=2.0.2 HTTP/1.1" 200 6115 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo3.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-includes/js/wp-embed.min.js?ver=5.0.4 HTTP/1.1" 200 779 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/images/no-thumbnail-latest-news.jpg HTTP/1.1" 200 805 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo1.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.0.4 HTTP/1.1" 200 4909 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo5.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/WebHostingSolution.jpg HTTP/1.1" 200 23766 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/images/loader-red.gif HTTP/1.1" 200 7761 "https://dbadmins.ru/wp-content/themes/llorix-one-lite/style.css?ver=1.0.0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo2.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/aoc-1.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo5.jpg HTTP/1.1" 200 11678 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo2.jpg HTTP/1.1" 200 21695 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo3.jpg HTTP/1.1" 200 10800 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/robo1.jpg HTTP/1.1" 200 25766 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/themes/llorix-one-lite/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896 "https://dbadmins.ru/wp-content/themes/llorix-one-lite/css/font-awesome.min.css?ver=4.4.0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.102 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /wp-content/uploads/2016/10/aoc-1.jpg HTTP/1.1" 200 38977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.061 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:18 +0300] "GET /favicon.ico HTTP/1.1" 200 7358 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:28 +0300] "GET /category/%d0%97%d0%b0%d0%bf%d0%b8%d1%81%d0%ba%d0%b8-%d0%b0%d0%b4%d0%bc%d0%b8%d0%bd%d0%b0/ HTTP/1.1" 200 13344 "https://dbadmins.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.291 uct="0.000" uht="0.199" urt="0.291"
212.57.117.19 - - [14/Aug/2019:18:14:28 +0300] "GET /wp-content/uploads/2016/10/dc.jpg HTTP/1.1" 301 185 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
212.57.117.19 - - [14/Aug/2019:18:14:28 +0300] "GET /wp-content/uploads/2016/10/dc.jpg HTTP/1.1" 200 9685 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
93.158.167.130 - - [14/Aug/2019:18:16:06 +0300] "GET /2017/02/09/admin-managed-%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B-%D0%B4%D0%BB%D1%8F-pdb/ HTTP/1.1" 200 12073 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"rt=0.254 uct="0.000" uht="0.194" urt="0.254"
111.90.159.43 - - [14/Aug/2019:18:16:57 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.192 uct="0.000" uht="0.192" urt="0.192"
111.90.159.43 - - [14/Aug/2019:18:16:59 +0300] "POST /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.401 uct="0.000" uht="0.190" urt="0.190"
111.90.159.43 - - [14/Aug/2019:18:17:01 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.467 uct="0.000" uht="0.263" urt="0.263"
122.228.19.80 - - [14/Aug/2019:18:26:29 +0300] "GET / HTTP/1.1" 200 3698 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"rt=0.000 uct="-" uht="-" urt="-"
93.158.167.130 - - [14/Aug/2019:18:29:37 +0300] "GET /robots.txt HTTP/1.1" 200 626 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"rt=0.000 uct="-" uht="-" urt="-"
95.108.181.93 - - [14/Aug/2019:18:29:41 +0300] "GET /2017/01/ HTTP/1.1" 200 10073 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B411 Safari/600.1.4 (compatible; YandexMobileBot/3.0; +http://yandex.com/bots)"rt=0.259 uct="0.000" uht="0.197" urt="0.259"
95.108.181.93 - - [14/Aug/2019:18:29:54 +0300] "GET /tag/pidstat/ HTTP/1.1" 200 9437 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B411 Safari/600.1.4 (compatible; YandexMobileBot/3.0; +http://yandex.com/bots)"rt=0.263 uct="0.000" uht="0.188" urt="0.263"
46.229.168.144 - - [14/Aug/2019:18:30:12 +0300] "GET /robots.txt HTTP/1.1" 200 208 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"rt=0.000 uct="-" uht="-" urt="-"
46.229.168.140 - - [14/Aug/2019:18:30:12 +0300] "GET /tag/selinux/ HTTP/1.1" 200 9464 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"rt=0.245 uct="0.000" uht="0.189" urt="0.245"
35.197.133.238 - - [14/Aug/2019:18:32:32 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.199 uct="0.000" uht="0.199" urt="0.199"
35.197.133.238 - - [14/Aug/2019:18:32:33 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.496 uct="0.000" uht="0.194" urt="0.194"
35.197.133.238 - - [14/Aug/2019:18:32:35 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.553 uct="0.000" uht="0.260" urt="0.260"
157.55.39.179 - - [14/Aug/2019:18:36:26 +0300] "GET /sitemap-pt-post-2016-11.xml HTTP/1.1" 200 683 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"rt=0.207 uct="0.000" uht="0.207" urt="0.207"
93.158.167.130 - - [14/Aug/2019:18:44:20 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.68 - - [14/Aug/2019:18:44:20 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.272 uct="0.000" uht="0.187" urt="0.272"
189.172.143.220 - - [14/Aug/2019:18:47:19 +0300] "GET / HTTP/1.1" 200 3698 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"rt=0.000 uct="-" uht="-" urt="-"
51.158.182.48 - - [14/Aug/2019:18:48:02 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.198 uct="0.000" uht="0.198" urt="0.198"
51.158.182.48 - - [14/Aug/2019:18:48:02 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.235 uct="0.000" uht="0.199" urt="0.199"
51.158.182.48 - - [14/Aug/2019:18:48:03 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.285 uct="0.000" uht="0.258" urt="0.258"
103.240.249.197 - - [14/Aug/2019:18:58:47 +0300] "GET / HTTP/1.1" 200 3698 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.68 - - [14/Aug/2019:19:02:51 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
93.158.167.130 - - [14/Aug/2019:19:16:50 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
62.75.198.172 - - [14/Aug/2019:19:21:17 +0300] "POST /wp-cron.php?doing_wp_cron=1565799677.3172910213470458984375 HTTP/1.1" 200 31 "https://dbadmins.ru/wp-cron.php?doing_wp_cron=1565799677.3172910213470458984375" "WordPress/5.0.4; https://dbadmins.ru"rt=0.365 uct="0.000" uht="0.365" urt="0.365"
188.166.2.191 - - [14/Aug/2019:19:21:17 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.724 uct="0.000" uht="0.724" urt="0.724"
188.166.2.191 - - [14/Aug/2019:19:21:18 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.226 uct="0.000" uht="0.208" urt="0.208"
188.166.2.191 - - [14/Aug/2019:19:21:18 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.282 uct="0.000" uht="0.262" urt="0.262"
185.142.236.35 - - [14/Aug/2019:19:23:14 +0300] "GET / HTTP/1.1" 301 5 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"rt=0.192 uct="0.000" uht="0.192" urt="0.192"
185.142.236.35 - - [14/Aug/2019:19:23:14 +0300] "GET / HTTP/1.1" 200 64172 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"rt=0.265 uct="0.000" uht="0.180" urt="0.265"
185.142.236.35 - - [14/Aug/2019:19:23:14 +0300] "" 400 0 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:15 +0300] "" 400 0 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:15 +0300] "" 400 0 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:15 +0300] "" 400 0 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:18 +0300] "quit" 400 173 "-" "-"rt=0.011 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:18 +0300] "GET /robots.txt HTTP/1.1" 200 626 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:18 +0300] "GET /sitemap.xml HTTP/1.1" 200 2413 "-" "-"rt=0.204 uct="0.000" uht="0.204" urt="0.204"
185.142.236.35 - - [14/Aug/2019:19:23:18 +0300] "GET /.well-known/security.txt HTTP/1.1" 404 169 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:22 +0300] "GET /favicon.ico HTTP/1.1" 200 7358 "-" "python-requests/2.20.0"rt=0.000 uct="-" uht="-" urt="-"
185.142.236.35 - - [14/Aug/2019:19:23:22 +0300] "" 400 0 "-" "-"rt=0.000 uct="-" uht="-" urt="-"
93.158.167.130 - - [14/Aug/2019:19:23:49 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.68 - - [14/Aug/2019:19:23:49 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.272 uct="0.000" uht="0.187" urt="0.272"
87.250.233.68 - - [14/Aug/2019:19:26:40 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.68 - - [14/Aug/2019:19:26:41 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.280 uct="0.000" uht="0.193" urt="0.280"
93.158.167.130 - - [14/Aug/2019:19:29:23 +0300] "GET /tag/oracle-12c/ HTTP/1.1" 200 11495 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"rt=0.278 uct="0.000" uht="0.199" urt="0.278"
87.250.233.120 - - [14/Aug/2019:19:33:24 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"rt=0.000 uct="-" uht="-" urt="-"
134.209.8.115 - - [14/Aug/2019:19:38:36 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.192 uct="0.000" uht="0.192" urt="0.192"
134.209.8.115 - - [14/Aug/2019:19:38:38 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.354 uct="0.000" uht="0.192" urt="0.192"
134.209.8.115 - - [14/Aug/2019:19:38:40 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.421 uct="0.000" uht="0.250" urt="0.250"
92.55.222.11 - - [14/Aug/2019:19:47:21 +0300] "GET / HTTP/1.1" 200 3698 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
46.72.156.204 - - [14/Aug/2019:19:58:44 +0300] "GET /favicon.ico HTTP/1.1" 200 7358 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0 Waterfox/56.2.12"rt=0.000 uct="-" uht="-" urt="-"
62.75.198.172 - - [14/Aug/2019:19:59:30 +0300] "POST /wp-cron.php?doing_wp_cron=1565801969.5889279842376708984375 HTTP/1.1" 200 31 "https://dbadmins.ru/wp-cron.php?doing_wp_cron=1565801969.5889279842376708984375" "WordPress/5.0.4; https://dbadmins.ru"rt=0.655 uct="0.000" uht="0.655" urt="0.655"
185.37.228.115 - - [14/Aug/2019:19:59:30 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.947 uct="0.000" uht="0.947" urt="0.947"
185.37.228.115 - - [14/Aug/2019:19:59:40 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=3.559 uct="0.000" uht="0.190" urt="0.190"
185.37.228.115 - - [14/Aug/2019:19:59:53 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=3.064 uct="0.000" uht="0.247" urt="0.247"
128.14.136.18 - - [14/Aug/2019:20:00:14 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"rt=0.298 uct="0.000" uht="0.213" urt="0.298"
87.250.233.68 - - [14/Aug/2019:20:03:43 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
62.75.198.172 - - [14/Aug/2019:20:25:44 +0300] "POST /wp-cron.php?doing_wp_cron=1565803543.6812090873718261718750 HTTP/1.1" 499 0 "https://dbadmins.ru/wp-cron.php?doing_wp_cron=1565803543.6812090873718261718750" "WordPress/5.0.4; https://dbadmins.ru"rt=1.002 uct="-" uht="-" urt="-"
149.28.24.41 - - [14/Aug/2019:20:25:44 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=1.338 uct="0.000" uht="1.338" urt="1.338"
149.28.24.41 - - [14/Aug/2019:20:25:46 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.488 uct="0.000" uht="0.196" urt="0.196"
149.28.24.41 - - [14/Aug/2019:20:25:48 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.641 uct="0.000" uht="0.246" urt="0.246"
87.250.233.75 - - [14/Aug/2019:20:33:15 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
93.158.167.130 - - [14/Aug/2019:20:33:15 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.271 uct="0.000" uht="0.187" urt="0.271"
216.10.242.46 - - [14/Aug/2019:20:38:34 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.205 uct="0.000" uht="0.205" urt="0.205"
216.10.242.46 - - [14/Aug/2019:20:38:35 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.309 uct="0.000" uht="0.194" urt="0.194"
216.10.242.46 - - [14/Aug/2019:20:38:37 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.360 uct="0.000" uht="0.246" urt="0.246"
93.158.167.130 - - [14/Aug/2019:20:40:19 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.68 - - [14/Aug/2019:20:42:50 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
107.179.102.58 - - [14/Aug/2019:20:46:42 +0300] "GET /wp-content/plugins/uploadify/includes/check.php HTTP/1.1" 301 185 "http://dbadmins.ru/wp-content/plugins/uploadify/includes/check.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"rt=0.153 uct="-" uht="-" urt="-"
107.179.102.58 - - [14/Aug/2019:20:46:45 +0300] "GET /wp-content/plugins/uploadify/includes/check.php HTTP/1.1" 500 595 "http://dbadmins.ru/wp-content/plugins/uploadify/includes/check.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
87.250.233.76 - - [14/Aug/2019:20:49:48 +0300] "GET / HTTP/1.1" 301 185 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
62.75.198.172 - - [14/Aug/2019:20:49:49 +0300] "POST /wp-cron.php?doing_wp_cron=1565804989.2034769058227539062500 HTTP/1.1" 200 31 "https://dbadmins.ru/wp-cron.php?doing_wp_cron=1565804989.2034769058227539062500" "WordPress/5.0.4; https://dbadmins.ru"rt=0.331 uct="0.000" uht="0.331" urt="0.331"
